,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
2445,009320,KOSPI,대우부품,자동차 신품 부품 제조업,"전해콘덴서,복합부품,전자튜너 제조",1989-08-25,12월,"서준교,서중호(각자 대표)",http://www.dwecc.com,전라북도
2446,042660,KOSPI,대우조선해양,선박 및 보트 건조업,선박 제조,2001-02-02,12월,이성근,http://www.dsme.co.kr,경상남도
2447,003090,KOSPI,대웅,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",1973-06-26,12월,윤재춘,http://www.daewoong.com/,경기도
2448,069620,KOSPI,대웅제약,의약품 제조업,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대",2002-11-01,12월,"전승호, 윤재춘",http://www.daewoong.co.kr,경기도
2450,000430,KOSPI,대원강업,자동차 신품 부품 제조업,"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매",1977-06-22,12월,"허재철, 유병우",http://www.dwku.com,충청남도
2453,006340,KOSPI,대원전선,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",1988-05-04,12월,서명환,http://www.daewoncable.co.kr,충청남도
2454,006345,KOSPI,대원전선우,,,,,,,
2455,003220,KOSPI,대원제약,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",1999-12-15,12월,"백승호,백승열",http://www.daewonpharm.com,서울특별시
2456,024890,KOSPI,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",1997-10-28,12월,강동엽,http://www.daewon21.co.kr,서울특별시
2458,002880,KOSPI,대유에이텍,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조,1977-02-18,12월,권의경,http://www.dayouat.co.kr,광주광역시
2461,000300,KOSPI,대유플러스,통신 및 방송 장비 제조업,"유,무선 통신장비",1975-06-09,12월,조상호,http://www.dayouplus.co.kr,광주광역시
2466,012800,KOSPI,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 김옥렬",http://www.brassone.com,경기도
2467,015230,KOSPI,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,박권일,http://www.dcf.co.kr,경상남도
2474,001070,KOSPI,대한방직,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",1973-12-28,12월,"설 범, 김 인호",http://www.thtc.co.kr,서울특별시
2476,006650,KOSPI,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",1999-08-11,12월,강길순,http://www.kpic.co.kr,서울특별시
2477,001440,KOSPI,대한전선,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,나형균,http://www.taihan.com,경기도
2478,084010,KOSPI,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",2005-10-31,12월,"이경백, 한성민 각자대표",http://www.idaehan.com,부산광역시
2479,001790,KOSPI,대한제당,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",1968-12-27,12월,김기영,http://www.ts.co.kr,인천광역시
2480,001795,KOSPI,대한제당우,,,,,,,
2481,001130,KOSPI,대한제분,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",1970-11-25,12월,"이건영, 송인석",http://www.dhflour.co.kr,서울특별시
2482,003490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시
2483,003495,KOSPI,대한항공우,,,,,,,
2484,005880,KOSPI,대한해운,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,김만태,http://www.korealines.co.kr,서울특별시
2485,003830,KOSPI,대한화섬,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",1985-12-23,12월,박재용,http://www.daehansf.co.kr,서울특별시
2486,016090,KOSPI,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,신현균,http://www.daehyun.co.kr,서울특별시
2487,069460,KOSPI,대호에이엘,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역",2002-11-11,12월,노영호,http://www.daeho-al.com,대구광역시
2492,192080,KOSPI,더블유게임즈,소프트웨어 개발 및 공급업,온라인 게임,2019-03-12,12월,김가람,,서울특별시
2494,012510,KOSPI,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원도
2499,004830,KOSPI,덕성,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,이봉근,http://www.duksung21.com,경기도
2500,004835,KOSPI,덕성우,,,,,,,
2502,024900,KOSPI,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1997-06-23,12월,"윤성희, 손동인, 한상욱(각자대표이사)",http://www.duckyang.co.kr,울산광역시
2510,145720,KOSPI,덴티움,의료용 기기 제조업,치과용 기기 제조업,2017-03-15,12월,유재홍,http://www.dentium.co.kr,서울특별시
2513,70101781,KOSPI,도쿄중소형오피스1,,,,,,,
2514,002150,KOSPI,도화엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링",2010-08-12,12월,"김영윤, 박승우, 곽준상, 김덕구",http://www.dohwa.co.kr,서울특별시
2519,001230,KOSPI,동국제강,1차 철강 제조업,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매",1988-05-09,12월,"장세욱, 김연극",http://www.dongkuk.co.kr,서울특별시
2521,023450,KOSPI,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1996-12-24,12월,"김정돈, 박미령 (각자대표)",http://www.dongnamchem.com,충청남도
2522,004140,KOSPI,동방,기타 운송관련 서비스업,"육상운송,해상운송,항만화물하역,보관,창고,물류사업",1988-08-10,12월,"김형곤, 성경민",http://www.dongbang.co.kr,서울특별시
2524,007590,KOSPI,동방아그로,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",1977-06-29,12월,"염병만, 염병진",http://www.dongbangagro.co.kr,서울특별시
2525,005960,KOSPI,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,허상희,http://dbcon.dongbu.co.kr,서울특별시
2526,005965,KOSPI,동부건설우,,,,,,,
2527,026960,KOSPI,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",2016-07-15,12월,김종원,http://www.dongsuh.com,서울특별시
2528,002210,KOSPI,동성제약,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,이양구,http://dongsung-pharm.co.kr,서울특별시
2529,102260,KOSPI,동성케미컬,회사 본부 및 경영 컨설팅 서비스업,,2008-06-23,12월,"이만우, 백진우 (각자 대표이사)",http://www.dongsungchemical.co.kr,부산광역시
2532,000640,KOSPI,동아쏘시오홀딩스,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",1970-02-10,12월,정재훈,http://www.donga.co.kr,서울특별시
2533,00064217,KOSPI,동아쏘시오홀딩스 2WR,,,,,,,
2534,170900,KOSPI,동아에스티,의약품 제조업,"스티렌, 자이데나",2013-04-08,12월,"엄대식, 한종현(각자대표)",http://www.donga.co.kr,서울특별시
2536,028100,KOSPI,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",2009-06-12,12월,최재우,http://www.dage.co.kr,부산광역시
2537,282690,KOSPI,동아타이어,고무제품 제조업,타이어 및 튜브,2017-11-29,12월,김상헌,http://www.dongahtire.co.kr,경상남도
2539,001520,KOSPI,동양,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,1976-06-25,12월,정진학,http://www.tongyanginc.co.kr,서울특별시
2540,001527,KOSPI,동양2우B,,,,,,,
2541,001529,KOSPI,동양3우B,,,,,,,
2542,084670,KOSPI,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대,2005-07-25,12월,백남근,http://www.dyexpress.co.kr,경기도
2543,082640,KOSPI,동양생명,보험업,생명보험,2009-10-08,12월,"뤄젠룽(Luo, Jian Rong)",http://www.myangel.co.kr,서울특별시
2545,001525,KOSPI,동양우,,,,,,,
2547,008970,KOSPI,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,한흥수,http://www.dysp.co.kr,충청남도
2549,092780,KOSPI,동양피스톤,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤,2017-12-08,12월,홍순겸,,경기도
2552,049770,KOSPI,동원F&B,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매",2000-11-23,12월,김재옥,http://www.dongwonfnb.com,서울특별시
2554,018500,KOSPI,동원금속,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",1995-11-10,03월,"이은우, 박승룡",http://www.dwmic.com,경상북도
2555,006040,KOSPI,동원산업,어로 어업,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)",1989-03-07,12월,이명우,http://www.dw.co.kr,서울특별시
2556,030720,KOSPI,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,단독대표이사 사장 왕기철,http://www.dongwonfish.co.kr,서울특별시
2557,014820,KOSPI,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,1994-03-29,12월,조점근,http://dongwonsystems.com/,경기도
2558,014825,KOSPI,동원시스템즈우,,,,,,,
2559,163560,KOSPI,동일고무벨트,고무제품 제조업,"산업용고무제품, 종합고무부품",2012-10-19,12월,이윤환,http://www.drbworld.com,부산광역시
2562,004890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도
2563,002690,KOSPI,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,"김준년, 김우진, 임범수",http://www.dongil-steel.com,경기도
2567,000020,KOSPI,동화약품,의약품 제조업,"의약품 제조,판매,수출입",1976-03-24,12월,유준하,http://www.dong-wha.co.kr,서울특별시
2568,000150,KOSPI,두산,회사 본부 및 경영 컨설팅 서비스업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",1973-06-29,12월,"박정원, 김민철, 곽상철",http://www.doosancorp.co.kr,서울특별시
2569,000157,KOSPI,두산2우B,,,,,,,
2570,241560,KOSPI,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",2016-11-18,12월,"스캇성철박, 조덕제",http://www.doosanbobcat.com,경기도
2571,000155,KOSPI,두산우,,,,,,,
2572,042670,KOSPI,두산인프라코어,특수 목적용 기계 제조업,"굴삭기,엔진 제조,도소매",2001-02-02,12월,손동연,http://www.doosaninfracore.com,인천광역시
2573,04267217,KOSPI,두산인프라코어 1WR,,,,,,,
2574,034020,KOSPI,두산중공업,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",2000-10-25,12월,"박지원, 정연인, 박상현",http://www.doosanheavy.com,경상남도
2575,03402217,KOSPI,두산중공업 1WR,,,,,,,
2576,336260,KOSPI,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지,2019-10-18,12월,유수경,http://www.doosanfuelcell.com,전라북도
2577,33626K,KOSPI,두산퓨얼셀1우,,,,,,,
2578,33626L,KOSPI,두산퓨얼셀2우B,,,,,,,
2579,016740,KOSPI,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,2016-07-29,12월,"조인회, 정재열",http://www.idual.co.kr,서울특별시
2586,192650,KOSPI,드림텍,전자부품 제조업,"모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등",2019-03-14,12월,"김형민, 박찬홍(각자대표)",http://www.idreamtech.co.kr,경기도
2590,024090,KOSPI,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택,http://www.dcmcorp.co.kr,경상남도
2591,003160,KOSPI,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,"박원호, 장일선",http://www.di.co.kr,서울특별시
2592,092200,KOSPI,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",2007-10-18,12월,김정렬,http://dicorp.co.kr,울산광역시
2606,013570,KOSPI,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김지현,http://www.dy.co.kr,인천광역시
2607,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도
2620,007340,KOSPI,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,1988-09-24,12월,김상헌 김원종,http://www.x-probattery.co.kr,울산광역시
2622,026890,KOSPI,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",1997-11-25,12월,"도용환, 이태고",http://www.dpc.co.kr,경기도
2634,115390,KOSPI,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기,2010-01-28,12월,김성훈,,충청남도
2657,032350,KOSPI,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,"김기병, 백현, 김한준",http://lottetour.com,제주특별자치도
2658,330590,KOSPI,롯데리츠,부동산 임대 및 공급업,부동산투자,2019-10-30,06월,롯데에이엠씨 주식회사,http://www.lottereit.co.kr/,서울특별시
2659,000400,KOSPI,롯데손해보험,보험업,손해보험업,1971-04-16,12월,이명재,http://www.lotteins.co.kr,서울특별시
2660,023530,KOSPI,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2006-02-09,12월,강희태,http://www.lotteshoppingir.com/,서울특별시
2661,004000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,정경문,http://www.lottefinechem.com,울산광역시
2662,286940,KOSPI,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI",2018-07-27,12월,노준형,http://www.ldcc.co.kr,서울특별시
2663,280360,KOSPI,롯데제과,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,"신동빈, 이영구, 민명기",http://www.lotteconf.co.kr/,서울특별시
2664,004990,KOSPI,롯데지주,기타 금융업,지주회사,1974-02-16,12월,"신동빈,송용덕,이동우",http://www.lotte.co.kr,서울특별시
2665,00499K,KOSPI,롯데지주우,,,,,,,
2666,005300,KOSPI,롯데칠성,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1973-06-21,12월,박윤기,http://company.lottechilsung.co.kr,서울특별시
2667,005305,KOSPI,롯데칠성우,,,,,,,
2668,011170,KOSPI,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈,김교현,이영준,황진구",http://www.lottechem.com,서울특별시
2669,002270,KOSPI,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",1973-05-09,12월,이진성,http://www.lottefoods.co.kr,서울특별시
2670,071840,KOSPI,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",2011-06-29,12월,황영근,http://company.himart.co.kr,서울특별시
2676,70102B96,KOSPI,룩셈부르크코어오피스(파생형)(A),,,,,,,
2677,70103B96,KOSPI,룩셈부르크코어오피스(파생형)(C-I),,,,,,,
2690,027740,KOSPI,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2002-10-29,12월,최상웅,http://www.maniker.co.kr,경기도
2692,137930,KOSPI,마이다스 200커버드콜5%OTM,,,,,,,
2697,292340,KOSPI,마이티 200커버드콜ATM레버리지,,,,,,,
2698,159800,KOSPI,마이티 코스피100,,,,,,,
2700,204320,KOSPI,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"정몽원, 김광헌, 조성현 (각자 대표이사)",http://www.mando.com,경기도
2701,001080,KOSPI,만호제강,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1977-06-18,06월,김상환,http://www.manhorope.com,부산광역시
